,Country,NAME,GIS_AREA,Land_area,ISO3,region_remastered,region_bigger,Number_of_parks,Number_of_posts,post_density_total,post_density_land
924,Honduras,Cuyamel - Omoa,300.372729657858,220.634,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,165,0.5493175102411747,0.7478448471223837
925,Honduras,La Tigra,244.067042859106,244.067,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,106,0.4343068968192942,0.43430697308525934
926,Honduras,Montaña Santa Bárbara,140.298495585426,140.298,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,16,0.11404256284599859,0.1140429656873227
927,Honduras,Montaña de Celaque,267.877807729832,267.878,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,13,0.048529589330935326,0.0485295544986897
928,Honduras,Nombre de Dios,304.717855426132,304.66,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,151,0.49554037386104066,0.49563447777850717
929,Honduras,Pico Bonito,1071.77139881169,1071.771,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,248,0.23139262745298686,0.23139271355541435
930,Honduras,Port Royal,5.02757720290124,1.154,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,64,12.729789601851927,55.45927209705373
931,Honduras,Punta Izopo,187.054127999342,151.956,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,120,0.6415255374659368,0.7897022822395957
932,Honduras,Río Plátano,8367.36468865469,7919.527,HND,Latin America and the Caribbean,Latin America and the Caribbean,1,12,0.0014341432991764778,0.0015152420087714835
933,Hungary,Aggleki,201.586548793102,201.587,HUN,Europe,Europe,1,1180,5.853565166250705,5.8535520643692305
934,Hungary,Balaton-Felvidéki,580.375708182726,580.376,HUN,Europe,Europe,1,3193,5.501608621763185,5.501605855514357
935,Hungary,Bükki,419.982928911671,419.983,HUN,Europe,Europe,1,1845,4.393035699763007,4.393034956176797
936,Hungary,Duna-Dráva,496.108142972886,496.108,HUN,Europe,Europe,1,103,0.20761602376203953,0.20761608359470116
937,Hungary,Duna-Ipoly,606.488493484228,606.488,HUN,Europe,Europe,1,6817,11.240114319130573,11.240123464932529
938,Hungary,Fertő-Hansági,238.48021070824,238.48,HUN,Europe,Europe,1,364,1.5263320965667992,1.5263334451526334
939,Hungary,Hortobágyi,811.147778478868,811.148,HUN,Europe,Europe,1,531,0.654627940910811,0.6546277621346536
940,Hungary,Kiskunsági,505.064866867691,505.065,HUN,Europe,Europe,1,303,0.5999229403524818,0.5999227822161504
941,Hungary,Körös-Maros,511.841910670887,511.842,HUN,Europe,Europe,1,309,0.6037020290014629,0.6037019236404985
942,Hungary,Őrségi,438.840269919759,438.84,HUN,Europe,Europe,1,981,2.23543750936844,2.2354388843314195
943,Iceland,Snæfellsjökull,166.249725240174,164.091,ISL,Europe,Europe,1,2773,16.679726814549397,16.899159612653953
944,Iceland,Vatnajökulsþjóðgarður,13891.5187839999,13891.519,ISL,Europe,Europe,1,2015,0.14505253394760947,0.14505253169217852
945,Iceland,Þingvellir,226.909609178657,226.91,ISL,Europe,Europe,1,9314,41.04718188759751,41.04711118945838
946,India,Anshi,279.969370226925,279.969,IND,Southern Asia,Asia,1,104,0.37146920720543236,0.3714696984308977
947,India,Bandhavgarh,361.02129298523,361.021,IND,Southern Asia,Asia,1,151,0.41825787823040583,0.41825821766600835
948,India,Bandipur,1115.17909151034,1115.179,IND,Southern Asia,Asia,1,319,0.2860527088684591,0.28605273234162404
949,India,Bannerghatta,142.193296104391,142.193,IND,Southern Asia,Asia,1,746,5.2463795441687004,5.246390469291737
950,India,Brahmagiri,195.163365107852,195.163,IND,Southern Asia,Asia,1,8,0.040991299753306704,0.040991376439181604
951,India,Campbell,344.697215234611,334.829,IND,Southern Asia,Asia,1,1,0.002901096834563548,0.0029865991297050136
952,India,Corbett,574.057006996837,574.057,IND,Southern Asia,Asia,1,396,0.6898269599942047,0.6898269684020925
953,India,Dachigam,333.163803735562,333.164,IND,Southern Asia,Asia,1,407,1.2216213029043308,1.2216205832562943
954,India,Desert,2722.88938213469,2722.889,IND,Southern Asia,Asia,1,398,0.14616825883979762,0.14616827935328983
955,India,Dibang Valley,1820.5651542573,1820.565,IND,Southern Asia,Asia,1,13,0.007140639800558719,0.007140640405588375
956,India,Dudhwa,719.080009413709,719.08,IND,Southern Asia,Asia,1,208,0.2892584931815719,0.28925849696834843
957,India,Eravikulam,159.588492665947,159.588,IND,Southern Asia,Asia,1,14,0.08772562335872805,0.08772589417750708
958,India,Govind,495.374492315302,495.374,IND,Southern Asia,Asia,1,20,0.04037349583044368,0.04037353595465244
959,India,Great Himalayan,744.78354254968,744.784,IND,Southern Asia,Asia,1,40,0.053706879535850974,0.053706846548798044
960,India,Gulf Of Mannar,377.483197912118,9.468,IND,Southern Asia,Asia,1,1,0.002649124531981978,0.10561892691170258
961,India,Gulf of Mannar,377.483618685608,9.468,IND,Southern Asia,Asia,1,1,0.0026491215790554945,0.10561892691170258
962,India,Hemis,3494.3208209447,3494.321,IND,Southern Asia,Asia,1,1516,0.43384682680342584,0.4338468045723332
963,India,Kanha,906.375758462022,906.376,IND,Southern Asia,Asia,1,406,0.44793784058050995,0.4479377212106234
964,India,Kaziranga,317.978140913347,317.978,IND,Southern Asia,Asia,1,159,0.500034371995808,0.5000345935882357
965,India,Keibul-Lamjao,39.4073371895499,39.407,IND,Southern Asia,Asia,1,7,0.1776318954597184,0.1776334153830538
966,India,Keoladeo Ghana,28.6441572325815,28.644,IND,Southern Asia,Asia,1,752,26.253172467040933,26.253316575897223
967,India,Khangchendzonga,1798.29398791352,1798.294,IND,Southern Asia,Asia,1,162,0.09008538152761182,0.09008538092214065
968,India,Kishtwar,1521.8964640673,1521.896,IND,Southern Asia,Asia,1,3,0.001971224765173866,0.0019712253662536733
969,India,Koyna,250.423506671782,250.424,IND,Southern Asia,Asia,1,5,0.019966176763722338,0.019966137430917165
970,India,Kudremukh,820.593258799207,820.593,IND,Southern Asia,Asia,1,203,0.2473819981132365,0.2473820761327479
971,India,Mahatma Gandhi Marine,313.303356407737,76.95,IND,Southern Asia,Asia,1,29,0.09256204699658253,0.37686809616634176
972,India,Manas,546.42531686747,546.425,IND,Southern Asia,Asia,1,1,0.0018300762595202741,0.0018300773207668025
973,India,Nagarjunasagar,4372.46005221945,4372.46,IND,Southern Asia,Asia,1,82,0.018753744807428717,0.01875374503140109
974,India,Nanda Devi,653.914376768234,653.914,IND,Southern Asia,Asia,1,14,0.021409530815319575,0.02140954315093422
975,India,National Chambal,270.274654370076,270.275,IND,Southern Asia,Asia,1,72,0.2663956787505992,0.2663953380815836
976,India,Nawegaon,169.266432169543,169.266,IND,Southern Asia,Asia,1,1,0.00590784591594845,0.005907860999846396
977,India,Neora Valley,92.72931441415,92.729,IND,Southern Asia,Asia,1,8,0.08627261023704111,0.08627290275965448
978,India,Palamau,1331.64483837004,1331.645,IND,Southern Asia,Asia,1,20,0.015019019654279892,0.01501901783132892
979,India,Panna,818.803377057587,818.803,IND,Southern Asia,Asia,1,113,0.13800627008412134,0.1380063336358074
980,India,Papikonda,535.035725248782,535.036,IND,Southern Asia,Asia,1,2,0.003738068143150695,0.0037380662235812173
981,India,Pench,904.423857567952,904.424,IND,Southern Asia,Asia,1,153,0.1691684697608772,0.16916844311959878
982,India,Phawngpui Blue Mountain,55.2284166727762,55.228,IND,Southern Asia,Asia,1,1,0.018106620834794473,0.018106757441877307
983,India,Pin Valley,1188.17942077282,1188.179,IND,Southern Asia,Asia,1,9,0.007574613600146505,0.007574616282563485
984,India,Rajaji,795.758790076359,795.759,IND,Southern Asia,Asia,1,1779,2.2356020721169685,2.2356014823583523
985,India,Rajiv Gandhi (Nagarhole),628.289983917875,628.29,IND,Southern Asia,Asia,1,351,0.5586592321769049,0.558659217877095
986,India,Ranthambhore,555.085126617667,555.085,IND,Southern Asia,Asia,1,3759,6.771934284935604,6.7719358296477115
987,India,Rupshu,194.204481018806,194.204,IND,Southern Asia,Asia,1,364,1.8743130853131635,1.8743177277502008
988,India,Sanjay Gandhi (Borivili),60.1996963430933,60.2,IND,Southern Asia,Asia,1,1340,22.259248491271467,22.259136212624583
989,India,Satpura,490.883881099295,490.884,IND,Southern Asia,Asia,1,108,0.22001129830978086,0.22001124501918987
990,India,Silent Valley,111.283715493338,111.284,IND,Southern Asia,Asia,1,13,0.11681852948896414,0.11681823083282412
991,India,Singalila,78.3889467470114,78.389,IND,Southern Asia,Asia,1,192,2.44932491081493,2.4493232468841293
992,India,Sundarban,1058.70125444669,971.737,IND,Southern Asia,Asia,1,69,0.0651741931070645,0.07100686708440658
993,India,Tadoba,111.468607666143,111.469,IND,Southern Asia,Asia,1,253,2.269697319246638,2.2696893306659254
994,India,Valley Of Flowers,84.9445259666826,84.945,IND,Southern Asia,Asia,1,349,4.108563748261855,4.108540820530932
995,India,Velavadar (Blackbuck),45.2499851584904,45.25,IND,Southern Asia,Asia,1,60,1.325967285731629,1.3259668508287292
996,India,Walong,1067.47439463443,1067.474,IND,Southern Asia,Asia,1,1,0.0009367906200152582,0.0009367909663373535
997,Indonesia,Aketajawe Lolobata,1646.4499793803,1646.45,IDN,South-eastern Asia,Asia,1,34,0.020650490707769396,0.020650490449148167
998,Indonesia,Alas Purwo,443.345071339988,435.42,IDN,South-eastern Asia,Asia,1,161,0.3631482797663356,0.36975793486748426
999,Indonesia,Bali Barat,181.630822979058,145.657,IDN,South-eastern Asia,Asia,1,727,4.002624599040786,4.991177904254515
1000,Indonesia,Baluran,298.996984020635,262.471,IDN,South-eastern Asia,Asia,1,78,0.2608721966058925,0.2971756879807674
1001,Indonesia,Bantimurung Bulusaraung,437.153442363365,437.153,IDN,South-eastern Asia,Asia,1,240,0.5490063138986112,0.5490068694484539
1002,Indonesia,Betung Kerihun,8228.03416457735,8228.034,IDN,South-eastern Asia,Asia,1,52,0.006319857083708535,0.006319857210118481
1003,Indonesia,Bogani Nani Wartabone,2853.08521762471,2853.085,IDN,South-eastern Asia,Asia,1,84,0.0294418124916482,0.029441814737380764
1004,Indonesia,Bromo Tengger Semeru,508.207466071179,508.207,IDN,South-eastern Asia,Asia,1,4552,8.956971913833417,8.956980128176117
1005,Indonesia,Bukit Barisan Selatan,3177.52384489764,3176.955,IDN,South-eastern Asia,Asia,1,449,0.14130499782747152,0.1413302989812572
1006,Indonesia,Danau Sentarum,1284.72795211885,1284.728,IDN,South-eastern Asia,Asia,1,163,0.1268751098091784,0.1268751050806085
1007,Indonesia,Gunung Ciremai,149.26193506925,149.262,IDN,South-eastern Asia,Asia,1,41,0.2746849019542596,0.27468478246305156
1008,Indonesia,Gunung Gede - Pangrango,245.283005298455,245.283,IDN,South-eastern Asia,Asia,1,448,1.826461639504471,1.8264616789585908
1009,Indonesia,Gunung Halimun - Salak,882.834078276175,882.834,IDN,South-eastern Asia,Asia,1,94,0.10647527356844305,0.10647528300903682
1010,Indonesia,Gunung Leuser,8759.14491053515,8756.941,IDN,South-eastern Asia,Asia,1,566,0.06461817971743312,0.06463444255248493
1011,Indonesia,Gunung Merapi,64.8846274812515,64.885,IDN,South-eastern Asia,Asia,1,560,8.630703785142526,8.630654234414733
1012,Indonesia,Gunung Merbabu,58.6251908305925,58.625,IDN,South-eastern Asia,Asia,1,414,7.061810701756582,7.061833688699361
1013,Indonesia,Gunung Palung,1089.25453590136,1088.229,IDN,South-eastern Asia,Asia,1,1,0.0009180590642870247,0.0009189242337780008
1014,Indonesia,Gunung Rinjani,384.641509328182,384.642,IDN,South-eastern Asia,Asia,1,1098,2.8546061030120637,2.8546024615096637
1015,Indonesia,Kayan Mentarang,12808.3685714888,12808.369,IDN,South-eastern Asia,Asia,1,4,0.000312295822662687,0.00031229581221465434
1016,Indonesia,Kelimutu,53.5977402652279,53.598,IDN,South-eastern Asia,Asia,1,80,1.4926002403108933,1.4925930072017612
1017,Indonesia,Kerinci Seblat,13653.9618069973,13653.962,IDN,South-eastern Asia,Asia,1,143,0.010473150725140904,0.010473150577099893
1018,Indonesia,Komodo,1214.32962523303,109.97,IDN,South-eastern Asia,Asia,1,1447,1.1916039680925354,13.158134036555424
1019,Indonesia,Kutai,1939.32518090627,1926.4,IDN,South-eastern Asia,Asia,1,19,0.009797222346755211,0.009862956810631228
1020,Indonesia,Lore Lindu,2168.06407232893,2168.064,IDN,South-eastern Asia,Asia,1,49,0.022600808078224507,0.022600808832211598
1021,Indonesia,Lorentz,23618.9965547502,22350.527,IDN,South-eastern Asia,Asia,1,24,0.0010161312291301881,0.0010738001837719531
1022,Indonesia,Manupeu Tanadaru,503.223863645708,500.277,IDN,South-eastern Asia,Asia,1,23,0.04570530465978264,0.045974530110318886
1023,Indonesia,Manusela,1758.31574224582,1757.974,IDN,South-eastern Asia,Asia,1,153,0.08701508854409719,0.08703200388629184
1024,Indonesia,Meru Betiri,658.146870410084,532.021,IDN,South-eastern Asia,Asia,1,130,0.1975243001900145,0.2443512568112913
1025,Indonesia,Sebangau,5980.47411929271,5980.474,IDN,South-eastern Asia,Asia,1,512,0.08561194142590027,0.08561194313360446
1026,Indonesia,Siberut,1787.2066894717,1786.54,IDN,South-eastern Asia,Asia,1,5,0.0027976618649955954,0.0027987058784018273
1027,Indonesia,Tanjung Puting,4142.61685171069,3975.251,IDN,South-eastern Asia,Asia,1,779,0.1880453896377872,0.1959624687849899
1028,Indonesia,Tesso Nilo,822.056792596774,822.057,IDN,South-eastern Asia,Asia,1,397,0.4829350034879305,0.4829348816444602
1029,Indonesia,Ujung Kulon,1113.53868665014,626.648,IDN,South-eastern Asia,Asia,1,288,0.25863492975389185,0.45958815794513025
1030,Indonesia,Way Kambas,1292.01964708694,1277.273,IDN,South-eastern Asia,Asia,1,56,0.043342994145840384,0.043843407008525195
1031,Iran (Islamic Republic of),Bamou,501.008675725894,501.009,IRN,Southern Asia,Asia,1,15,0.029939601301847762,0.029939581923678016
1032,Iran (Islamic Republic of),Golestan (Mohammad Reza Shah),876.098522982169,876.099,IRN,Southern Asia,Asia,1,8,0.009131393091234353,0.009131388119379202
1033,Iran (Islamic Republic of),Kavir,4440.35447394816,4440.354,IRN,Southern Asia,Asia,1,36,0.008107460837015213,0.008107461702377783
1034,Iran (Islamic Republic of),Kolahghazi,491.817192727111,491.817,IRN,Southern Asia,Asia,1,1,0.002033275808141296,0.002033276604916056
1035,Iran (Islamic Republic of),Lar,313.019127322429,313.019,IRN,Southern Asia,Asia,1,30,0.09584078856976096,0.09584082755359898
1036,Iran (Islamic Republic of),Sorkheh Hesar,101.649070652175,101.649,IRN,Southern Asia,Asia,1,4,0.03935107300377873,0.03935110035514368
1037,Iran (Islamic Republic of),Urumieh lake,4423.41770780726,4423.418,IRN,Southern Asia,Asia,1,86,0.01944198031495226,0.01944197903069527
1038,Iraq,Central Marshes,1400.77481972955,1400.775,IRQ,Western Asia,Asia,1,15,0.010708359251414924,0.010708357873320126
1039,Iraq,Sakran Mountain,342.45295686759,342.453,IRQ,Western Asia,Asia,1,90,0.26280982013771503,0.26280978703646923
1040,Israel,Akhziv,0.453829049838084,0.365,ISR,Western Asia,Asia,1,55,121.1910079789356,150.68493150684932
1041,Israel,Andartat Hativat Hanegev,0.296775458579981,0.297,ISR,Western Asia,Asia,1,11,37.065059397542804,37.03703703703704
1042,Israel,Aqwa Bella,0.058547218161541,0.059,ISR,Western Asia,Asia,1,5,85.40115409419133,84.74576271186442
1043,Israel,Ashqelon,2.58303143833571,2.552,ISR,Western Asia,Asia,1,117,45.29561594317452,45.84639498432602
1044,Israel,Atiqot En Gedi,0.00856168848742,0.009,ISR,Western Asia,Asia,1,32,3737.580507281801,3555.5555555555557
1045,Israel,Avdat,2.01615441443766,2.016,ISR,Western Asia,Asia,1,365,181.03772081455614,181.0515873015873
1046,Israel,Baram,0.028748600678399,0.029,ISR,Western Asia,Asia,1,19,660.9017326633272,655.1724137931034
1047,Israel,Bet Guvrin,5.14911734415227,5.149,ISR,Western Asia,Asia,1,330,64.08865402431995,64.09011458535637
1048,Israel,Bet Shean,1.48564723012698,1.486,ISR,Western Asia,Asia,1,937,630.7015427342825,630.5518169582773
1049,Israel,Bet Shearim,0.187036506054313,0.187,ISR,Western Asia,Asia,1,33,176.43614445202064,176.47058823529412
1050,Israel,Bet itab,0.128617695410695,0.129,ISR,Western Asia,Asia,1,56,435.39887587927814,434.1085271317829
1051,Israel,Emek He Ella,4.05078102602019,4.051,ISR,Western Asia,Asia,1,60,14.811958388910687,14.811157738829918
1052,Israel,Emeq Zurim,0.165904794112335,0.166,ISR,Western Asia,Asia,1,2,12.055106729741574,12.048192771084336
1053,Israel,En Avdat,4.9108189880538,4.911,ISR,Western Asia,Asia,1,607,123.60463732762412,123.60008144980657
1054,Israel,En Kerem,0.182576703951816,0.183,ISR,Western Asia,Asia,1,4,21.908600130362984,21.85792349726776
1055,Israel,Gan Hapsalim,25.3461021208649,25.346,ISR,Western Asia,Asia,1,97,3.8270184321615925,3.827033851495305
1056,Israel,Gan Hashelosha,0.11714402566527,0.117,ISR,Western Asia,Asia,1,59,503.65351254521454,504.2735042735043
1057,Israel,Gevaot Merar,0.304932429496866,0.305,ISR,Western Asia,Asia,1,4,13.117660219347417,13.114754098360656
1058,Israel,HaQastel,0.131131244059694,0.131,ISR,Western Asia,Asia,1,7,53.381633417688285,53.43511450381679
1059,Israel,Hamat Teverya,0.013393718965553,0.013,ISR,Western Asia,Asia,1,20,1493.2372443708537,1538.4615384615386
1060,Israel,Har Shoqef,2.71760084526872,2.718,ISR,Western Asia,Asia,1,14,5.151602754456628,5.15084621044886
1061,Israel,Hare Yehuda,26.5232351054497,26.523,ISR,Western Asia,Asia,1,652,24.58221998213311,24.582437884100592
1062,Israel,Hayarkon (Afek-Rosh Ha'ayin),4.06215015541643,4.062,ISR,Western Asia,Asia,1,207,50.95823445226127,50.960118168389954
1063,Israel,Hazor,1.69520312350541,1.695,ISR,Western Asia,Asia,1,168,99.10316803369426,99.11504424778761
1064,Israel,Herodion,1.04878436094059,1.049,ISR,Western Asia,Asia,1,392,373.766061546188,373.6892278360343
1065,Israel,Hof Hasharon,1.24084894517408,1.05,ISR,Western Asia,Asia,1,79,63.66608950045648,75.23809523809524
1066,Israel,Hof Palmahim,0.226682340626469,0.146,ISR,Western Asia,Asia,1,48,211.75006340302093,328.76712328767127
1067,Israel,Horbat Minia,0.051984047146832,0.052,ISR,Western Asia,Asia,1,13,250.0767199460391,250.0
1068,Israel,Horeshat Tal,0.776859179270362,0.777,ISR,Western Asia,Asia,1,14,18.02128413176377,18.01801801801802
1069,Israel,Kefar Nahum,2.09926139810341,2.099,ISR,Western Asia,Asia,1,2244,1068.947393605844,1069.0805145307288
1070,Israel,Kohav HaYarden,0.608363553576784,0.608,ISR,Western Asia,Asia,1,82,134.78782467801213,134.8684210526316
1071,Israel,Korazim,0.355825910417916,0.356,ISR,Western Asia,Asia,1,42,118.03524917752948,117.97752808988764
1072,Israel,Kurzi,0.180038030996232,0.18,ISR,Western Asia,Asia,1,14,77.76134810257398,77.77777777777779
1073,Israel,Maayan Harod,1.11920537405543,1.119,ISR,Western Asia,Asia,1,14,12.508874889754267,12.511170688114388
1074,Israel,Mamshit,1.34816954704444,1.348,ISR,Western Asia,Asia,1,201,149.09104009999893,149.10979228486647
1075,Israel,Mezada,4.48642172776763,4.486,ISR,Western Asia,Asia,1,4600,1025.3160044071212,1025.4123941150247
1076,Israel,Migdal Afeq,1.70514969941238,1.705,ISR,Western Asia,Asia,1,17,9.96979913602803,9.970674486803519
1077,Israel,Mivzar Nimrod,0.194280376207247,0.194,ISR,Western Asia,Asia,1,276,1420.627267602052,1422.680412371134
1078,Israel,Mivzar Yehiam,0.049498263789371,0.049,ISR,Western Asia,Asia,1,1,20.20272881196966,20.408163265306122
1079,Israel,Montfort,1.06835070575304,1.068,ISR,Western Asia,Asia,1,162,151.63559974045447,151.68539325842696
1080,Israel,Nahal Alexander,3.01904565576714,2.914,ISR,Western Asia,Asia,1,116,38.422737919981664,39.80782429649965
1081,Israel,Nahal HaTaninim,0.226557173062258,0.227,ISR,Western Asia,Asia,1,118,520.8398321935874,519.8237885462555
1082,Israel,Nahal Rubin,2.4124696896508,2.412,ISR,Western Asia,Asia,1,20,8.290259598202436,8.291873963515755
1083,Israel,Nahal Zalmon,3.77918194051671,3.779,ISR,Western Asia,Asia,1,2,0.5292150606875914,0.5292405398253507
1084,Israel,Nizzana,2.25851863611616,2.259,ISR,Western Asia,Asia,1,16,7.084289562256721,7.082779991146525
1085,Israel,Qarne Hittin,2.88850862175336,2.889,ISR,Western Asia,Asia,1,29,10.039783084461297,10.038075458636207
1086,Israel,Qesarya,0.401328564129089,0.341,ISR,Western Asia,Asia,1,1776,4425.301757062929,5208.2111436950145
1087,Israel,Shikmona,1.7461805388961,0.361,ISR,Western Asia,Asia,1,60,34.360708222032294,166.2049861495845
1088,Israel,Shivta,0.473822970197792,0.474,ISR,Western Asia,Asia,1,50,105.52464347418207,105.48523206751055
1089,Israel,Sidney Ali,0.128338939089669,0.127,ISR,Western Asia,Asia,1,45,350.63403452758007,354.3307086614173
1090,Israel,Sviv Homot Yerushalayim Ha Atiqa,1.03303776063861,1.033,ISR,Western Asia,Asia,1,6119,5923.307194712143,5923.523717328171
1091,Israel,Tel Arad,1.74759441923763,1.748,ISR,Western Asia,Asia,1,134,76.67682988965834,76.65903890160183
1092,Israel,Tel Beer Sheva,0.155010558193476,0.155,ISR,Western Asia,Asia,1,158,1019.2854076610236,1019.3548387096774
1093,Israel,Tel Gezer,0.754047585976806,0.754,ISR,Western Asia,Asia,1,142,188.31702752028679,188.3289124668435
1094,Israel,Tel Hai,0.512983348359586,0.513,ISR,Western Asia,Asia,1,10,19.493810144087362,19.49317738791423
1095,Israel,Tel Lakhis Ve'Tel Marsha(Harhava),8.30196975868903,8.302,ISR,Western Asia,Asia,1,8,0.9636267334781626,0.9636232233196821
1096,Israel,Tel Lakhish,0.298937183092071,0.299,ISR,Western Asia,Asia,1,103,344.5539926971098,344.4816053511706
1097,Israel,Tel Megido,0.18323905708647,0.183,ISR,Western Asia,Asia,1,395,2155.653965265716,2158.469945355191
1098,Israel,Tel Qedesh,1.31290271963021,1.313,ISR,Western Asia,Asia,1,66,50.27028965145982,50.266565118050266
1099,Israel,Tel Yodfat,0.264105677904536,0.264,ISR,Western Asia,Asia,1,1,3.786363125299644,3.7878787878787876
1100,Israel,Tel Zafit,2.89284085184562,2.893,ISR,Western Asia,Asia,1,24,8.296343016826558,8.29588662288282
1101,Israel,Tzivey Mahtesh Ramon,1.14010463869184,1.14,ISR,Western Asia,Asia,1,20,17.542249475406106,17.54385964912281
1102,Israel,Usha_HaHatika,0.26508685350504,0.265,ISR,Western Asia,Asia,1,1,3.7723485219193917,3.773584905660377
1103,Israel,Yerucham,0.358628908577744,0.359,ISR,Western Asia,Asia,1,2,5.576795267095535,5.571030640668524
1104,Israel,Zippori (Resh-Laqish),12.9788685847066,12.979,ISR,Western Asia,Asia,1,511,39.37169073443944,39.37129208721782
1105,Italy,Parco Nazionale  Dell'Alta Murgia,681.292353092445,681.292,ITA,Europe,Europe,1,757,1.1111235823562549,1.1111241582170346
1106,Italy,Parco Nazionale Dei Monti Sibillini,697.763412680345,697.763,ITA,Europe,Europe,1,6141,8.800977363387892,8.800982568579876
1107,Italy,Parco Nazionale Del Cilento E Vallo Di Diano,1783.29565303704,1782.58,ITA,Europe,Europe,1,4441,2.4903329924215085,2.491332787308284
1108,Italy,Parco Nazionale Del Circeo,89.2613017922127,89.176,ITA,Europe,Europe,1,1723,19.302877791440828,19.32134206512963
1109,Italy,Parco Nazionale Del Gargano,1205.87468106984,1115.353,ITA,Europe,Europe,1,3385,2.807091029556124,3.0349136103099195
1110,Italy,Parco Nazionale Del Golfo Di Orosei E Del Gennargentu,740.280924292591,739.891,ITA,Europe,Europe,1,4379,5.9153219491432285,5.918439337686227
1111,Italy,Parco Nazionale Del Gran Paradiso,711.004759633593,711.005,ITA,Europe,Europe,1,2773,3.900114538514523,3.90011322001955
1112,Italy,Parco Nazionale Del Gran Sasso E Monti Della Laga,1434.5370754311,1434.537,ITA,Europe,Europe,1,7382,5.145910918880642,5.145911189463917
1113,Italy,Parco Nazionale Del Pollino,1824.40080275754,1824.394,ITA,Europe,Europe,1,1320,0.7235252242845159,0.7235279221483956
1114,Italy,Parco Nazionale Del Vesuvio,82.7913326046926,82.791,ITA,Europe,Europe,1,2509,30.305104665724276,30.305226413499053
1115,Italy,Parco Nazionale Dell' Arcipelago Toscano,741.182688562783,173.975,ITA,Europe,Europe,1,157,0.21182361976699227,0.9024285098433683
1116,Italy,Parco Nazionale Dell' Asinara,51.7852390110675,48.839,ITA,Europe,Europe,1,240,4.634525292983728,4.914105530416266
1117,Italy,"Parco Nazionale Dell'Abruzzo, Lazio E Molise",507.489970734445,507.49,ITA,Europe,Europe,1,1479,2.914343307828478,2.914343139766301
1118,Italy,Parco Nazionale Dell'Appennino Lucano - Val D'Agri - Lagonegrese,691.180764803241,691.181,ITA,Europe,Europe,1,292,0.4224654603678444,0.4224653166102656
1119,Italy,Parco Nazionale Dell'Appennino Tosco-Emiliano,228.091003712825,228.091,ITA,Europe,Europe,1,592,2.5954552804079456,2.595455322656308
1120,Italy,Parco Nazionale Dell'Arcipelago Di La Maddalena,201.833329860591,58.689,ITA,Europe,Europe,1,1936,9.592072832258287,32.98744228049549
1121,Italy,Parco Nazionale Dell'Aspromonte,646.889671599517,646.89,ITA,Europe,Europe,1,845,1.3062505665156625,1.3062499033838828
1122,Italy,Parco Nazionale Della Maiella,741.807671841022,741.808,ITA,Europe,Europe,1,1922,2.590968081025599,2.590966934840282
1123,Italy,Parco Nazionale Della Sila,773.128857024991,773.129,ITA,Europe,Europe,1,485,0.6273210417552977,0.6273209257446041
1124,Italy,Parco Nazionale Della Val Grande,147.308495956891,147.308,ITA,Europe,Europe,1,397,2.695024461563845,2.6950335351779944
1125,Italy,Parco Nazionale Delle Cinque Terre,38.6074920453639,38.559,ITA,Europe,Europe,1,21558,558.3890291208063,559.0912627402163
1126,Italy,Parco Nazionale Delle Dolomiti Bellunesi,309.85702693419,309.857,ITA,Europe,Europe,1,438,1.413555162307247,1.4135552851799378
1127,Italy,"Parco Nazionale Delle Foreste Casentinesi, Monte Falterona E Campigna",369.326153443908,369.326,ITA,Europe,Europe,1,2436,6.5957960931948225,6.595798833550846
1128,Italy,Parco Nazionale Dello Stelvio,1307.4855404423,1307.486,ITA,Europe,Europe,1,5646,4.318212190775016,4.318210673001469
1129,Italy,Parco Nazionale Isola di Pantelleria,66.4661769079223,66.004,ITA,Europe,Europe,1,335,5.040157499416374,5.075449972728925
1130,Jamaica,Blue and John Crow Mountains,497.94621001499,497.946,JAM,Latin America and the Caribbean,Latin America and the Caribbean,1,263,0.5281694984526195,0.5281697212147501
1131,Japan,Akan,939.689714280318,939.69,JPN,Eastern Asia,Asia,1,4073,4.334409473790395,4.334408155881195
1132,Japan,Bandai asahi,1889.7579676171,1889.758,JPN,Eastern Asia,Asia,1,5026,2.659599846184303,2.65959980060939
1133,Japan,Daisetsuzan,2267.7904472193,2267.79,JPN,Eastern Asia,Asia,1,5559,2.4512846885021,2.4512851719074518
1134,Japan,Kushiroshitsugen,286.290024763043,286.29,JPN,Eastern Asia,Asia,1,962,3.360228847638788,3.360229138286353
1135,Japan,Nikko,1160.39287566665,1160.393,JPN,Eastern Asia,Asia,1,25671,22.122679773651587,22.12267740325907
1136,Japan,Oze,372.928790865735,372.929,JPN,Eastern Asia,Asia,1,2151,5.76785716921068,5.767853934663167
1137,Japan,Rishiri rebun sarobetsu,352.453502633708,246.398,JPN,Eastern Asia,Asia,1,1672,4.743888165406171,6.785769365011079
